"title"	"movieId"	"popularity"	"avgRating"
"Memories of Underdevelopment (Memorias del subdesarrollo) (1968)"	71199	32	3.85938
"Memory (1964)"	179963	1	3
"Memory (2006)"	98768	8	3.1875
"Memory for Max, Claire, Ida and Company (2005)"	192047	1	4.5
"Memory Keeper's Daughter, The (2008)"	64845	23	3.1087
"Memory Lane (2010)"	130064	3	2.83333
"Memory Lane (2011)"	138612	5	2.1
"Memory of a Killer, The (Zaak Alzheimer, De) (2003)"	27828	160	3.59375
"Memory Run (1995)"	160584	1	2
"Memory Vague (2009)"	141489	1	3.5
"Memphis (2013)"	129193	2	3.5
"Memphis Belle (1990)"	8493	1512	3.56415
"Memphis Belle: A Story of a Flying Fortress, The (1944)"	25893	87	3.45402
"Memphis: The Broadway Musical (2011)"	166896	1	3
"Men & Chicken (2015)"	140289	55	3.50909
"Men Are From Mars... And That’s Where I’m Going! (2014)"	169834	2	2.5
"Men at Work (1990)"	5438	842	2.6823
"Men at Work (2006)"	178571	1	3
"Men Behind the Sun (1988)"	171767	7	2.85714
"Men Boxing (1891)"	148462	5	1.1
"Men Cry Bullets (1997)"	2980	19	2.10526
"Men Don't Cry (1968)"	134605	1	5
"Men Don't Leave (1990)"	2250	412	3.21481
"Men Go to Battle (2016)"	168202	4	2.5
"Men in Black (a.k.a. MIB) (1997)"	1580	44152	3.57777
"Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)"	5459	15022	2.99767
"Men in Black III (M.III.B.) (M.I.B.³) (2012)"	94777	5014	3.40078
"Men in the City (2013)"	177169	1	3
"Men in the City (Männerherzen) (2009)"	80354	21	3.21429
"Men in the City 2 (2015)"	177171	1	3
"Men in War (1957)"	82131	13	3.30769
"Men in White (1998)"	130386	1	0.5
"Men of Honor (2000)"	3980	4478	3.63823
"Men of Means (1999)"	1740	21	2.64286
"Men of Respect (1991)"	6901	18	2.41667
"Men of War (1994)"	69821	14	2.35714
"Men Seeking Women (1997)"	105306	4	1.625
"Men to Kiss (2012)"	122143	3	1.66667
"Men Vs Women (2010)"	138344	2	2.25
"Men Who Made the Movies: Samuel Fuller, The (2002)"	97845	1	4
"Men Who Stare at Goats, The (2009)"	71156	2476	3.20941
"Men Who Tread on the Tiger's Tail, The (Tora no o wo fumu otokotachi) (1945)"	76823	22	3.15909
"Men with Brooms (2002)"	5829	231	3.07359
"Men with Guns (1997)"	26982	37	3.54054
"Men with Guns (1997)"	1788	705	3.77872
"Men Without Wings (Muzi bez krídel) (1946)"	89728	1	3.5
"Men Without Women (1930)"	114188	1	3
"Men's Games (1992)"	172775	1	3.5
"Men, The (1950)"	7196	44	3.36364
"Men, Women & Children (2014)"	119068	151	3.47682
"Men... (1985)"	131824	5	3.2
"Menace II Society (1993)"	493	4048	3.61524
"Ménage (Tenue de soirée) (1986)"	2742	54	2.75926
"Menashe (2017)"	176605	14	3.25
"Mending Fences (2009)"	165311	1	4.5
"Mendy: A Question of Faith (2003)"	82026	2	4
"Ménilmontant (1926)"	81733	17	3.67647
"Menno's Mind (1997)"	124129	1	2
"Menorca (2016)"	177307	2	1.25
"Mental (2012)"	97858	31	3.12903
"Mentiras y gordas (2009)"	71112	9	1
"Mentor (2006)"	127286	1	2
"Menya zovut Arlekino (1988)"	186765	1	2
"Meow (2017)"	183595	1	2
"Mephisto (1981)"	2075	628	3.75239
"Mera Naam Joker (1972)"	146114	10	3.7
"Merantau (2009)"	77893	34	3.36765
"Merbabies (1938)"	182111	1	3
"Mercenaries (2011)"	135432	2	3.5
"Mercenaries (2014)"	135131	9	2.66667
"Mercenary (2016)"	166908	3	3.16667
"Mercenary for Justice (2006)"	55073	17	1.41176
"Merchant of Four Seasons, The (Händler der vier Jahreszeiten) (1972)"	5488	82	3.40854
"Merchant of Venice, The (1980)"	102781	4	4.125
"Merchant of Venice, The (2004)"	30850	790	3.58228
"Merchants of Doubt (2014)"	129362	63	3.8254
"Merci Patron ! (2016)"	154975	6	3.91667
"Mercredi, folle journée! (2001)"	126170	1	1
"Mercury Man (2006)"	169444	1	1
"Mercury Plains (2016)"	168456	5	2.6
"Mercury Rising (1998)"	1833	2774	3.03659
"Mercy (1998)"	186733	1	4
"Mercy (2000)"	7521	36	2.86111
"Mercy (2010)"	123091	2	4
"Mercy (2012)"	179019	2	4.5
"Mercy (2014) "	115871	47	2.6383
"Mercy (2016)"	166936	7	2.71429
"Mercy Christmas (2017)"	191719	1	2
"Mercy Streets (2000)"	78698	3	2
"Mere Brother Ki Dulhan (2011)"	134779	14	3
"Meri Pyaari Bindu (2017)"	179697	1	2.5
"Merlin (1998)"	27036	237	3.37131
"Merlin and the War of the Dragons (2008)"	140818	5	1.7
"Merlin's Apprentice (2006)"	122292	20	2.95
"Merlin's Shop of Mystical Wonders (1996)"	173123	6	2.58333
"Mermaid (1964)"	179965	2	3.5
"Mermaid (1997)"	154908	12	3.58333
"Mermaid Got Married (1994)"	186517	1	3
"Mermaid, The (Rusalka) (2007)"	78335	47	3.42553
"Mermaids (1990)"	4205	1310	3.20458
"Mermaids (2003)"	188275	1	2
"Merrill's Marauders (1962)"	83189	9	3.44444
"Merrily We Live (1938)"	80954	7	3.57143
"Merry Christmas Mr. Lawrence (1983)"	26476	283	3.5477
"Merry Christmas, Drake and Josh (2008)"	135258	6	3.83333
"Merry Ex-Mas (2014)"	139335	2	3
"Merry Gentleman, The (2008)"	68674	30	3.5
"Merry In-Laws (2012)"	165303	2	4.5
"Merry Jail, The (Das fidele Gefängnis) (1917)"	71705	4	3.5
"Merry Kissmas (2015)"	158536	4	3.125
"Merry Madagascar (2009)"	72603	123	2.95935
"Merry Matrimony (2015)"	149388	6	2.5
"Merry War, A (1997)"	2191	105	2.97143
"Merry Widow, The (1925)"	85205	7	3.78571
"Merry Widow, The (1934)"	25811	22	3.43182
"Merry Widow, The (1952)"	88821	2	3
"Merry-Go-Round (1923)"	117482	4	2.875
"Mersal (2017)"	188553	1	2.5
"Meru (2015)"	141946	114	3.82895
"Mes trésors (2017)"	168724	4	3.375
"Meshes of the Afternoon (1943)"	51573	128	3.89062
"Meskada (2010)"	123427	3	2.5
"Mesmerist, The (2002)"	5616	7	2.5
"Mesrine: Killer Instinct (L'instinct de mort) (2008)"	65596	357	3.69748
"Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)"	85354	319	3.71944
"Message from Akira Kurosawa: For Beautiful Movies, A (Kurosawa Akira kara no messêji: Utsukushii eiga o) (2000)"	113634	2	3.5
"Message from Space (Uchu Kara no Messeji) (Return to Jelucia) (1978)"	84140	4	2.375
"Message from the King (2017)"	176625	17	3.47059
"Message in a Bottle (1999)"	2497	2240	2.90714
"Message to Garcia, A (1936)"	111649	1	3
"Message to Love: The Isle of Wight Festival (1996)"	1420	92	3.65217
"Message, The (a.k.a. Mohammad: Messenger of God) (1976)"	26370	48	3.34375
"Messages Deleted (2010)"	109665	11	2.5
"Messenger of Death (1988)"	6175	16	2.25
"Messenger, The (2009)"	72479	430	3.58372
"Messenger, The (Ulak) (2008)"	109060	3	2.33333
"Messenger: The Story of Joan of Arc, The (1999)"	3053	2958	3.07742
"Messengers (1999)"	188821	1	5
"Messengers 2: The Scarecrow (2009)"	89126	15	1.93333
"Messengers, The (2007)"	50800	354	2.64548
"Messi (2014)"	139831	4	3.375
"Messiah of Evil (1973)"	88589	24	2.8125
"Metal Brothers (Mammas pojkar) (2012)"	106455	4	2.625
"Metal Skin (1994)"	133569	3	3.33333
"Metal: A Headbanger's Journey (2005)"	46347	304	3.62993
"Metalhead (Málmhaus) (2013)"	112381	36	3.58333
"Metallica/Slayer/Megadeth/Anthrax: The Big 4 - Live from Sofia, Bulgaria (2010)"	187697	2	2.25
"Metallica: Some Kind of Monster (2004)"	27873	902	3.47062
"Metallica: Through the Never (2013)"	105248	55	3.21818
"Metalocalypse: The Doomstar Requiem (2013)"	173433	2	3.5
"Metalstorm: The Destruction of Jared-Syn (1983)"	7133	59	1.89831
"Métamorphose des cloportes, La (1965)"	91852	2	3.5
"Metamorphoses (1912)"	176739	1	3
"Metamorphoses (1978)"	173869	1	3.5
"Metamorphoses (2014)"	180963	3	2.83333
"Metamorphosis (1990)"	139245	1	3
"Metamorphosis (2003)"	172015	4	3.125
"Metamorphosis (2015)"	192071	1	1
"Metastases (2009)"	158625	4	3.25
"Métastases (2012)"	109030	1	2
"Metello (1970)"	143747	1	3
"Meteor (1979)"	2526	641	2.42278
"Meteor (2009)"	71007	10	2.65
"Meteor Man, The (1993)"	6204	237	2.27637
"Meth (2006)"	109921	1	4
"Methadonia (2005)"	151625	1	4
"Method (2004)"	186603	2	2.25
"Method to the Madness of Jerry Lewis (2011)"	121879	3	2.5
"Method, The (Método, El) (2005)"	58223	110	3.46818
"Métisse (Café au Lait) (1993)"	582	141	3.35106
"Metro (1997)"	1432	1459	2.86806
"Metro (2013)"	135127	56	3.29464
"Metro Manila (2013)"	110503	65	3.73846
"Metrobranding (2010)"	91683	2	2.5
"Metroland (1997)"	2577	252	3.20833
"Metronotte (2000)"	162904	1	3
"Metropia (2009)"	71484	184	3.23098
"Metropolis (1927)"	2010	6824	3.97348
"Metropolis (2001)"	5072	1702	3.58608
"Metropolitan (1990)"	1966	1771	3.78995
"Metsän tarina (2012)"	100072	7	3.21429
"Metti la nonna in freezer (2018)"	191261	1	3
"Meu Passado Me Condena: O Filme (2013)"	109945	17	2.79412
"Meu Pé de Laranja Lima (2013)"	147400	5	3.7
"Mexican Fantasy (1998)"	168102	1	3
"Mexican Hayride (1948)"	102049	4	3.875
"Mexican, The (2001)"	4161	5402	3.0299
"Mexico's Most Wanted (2013)"	163238	1	3
"Mezzo Forte (1998)"	101423	10	3.05
"MGS: Philanthropy (2009)"	73411	2	2.5
"Mi adorado Juan (1950)"	171009	1	2.5
"Mi Amigo Hugo (2014)"	113970	1	3.5
"Mi fido di te (2007)"	162582	3	3
"Mi manda Picone (1984)"	140026	2	2.25
"Mi obra maestra (2018)"	192159	2	0.5
"MI-5 (2015)"	133869	55	3.07273
"Mía (2011)"	105899	2	3.75
"Mia and the Migoo (2008)"	172495	2	4
"Mia melissa ton Avgousto (2007)"	168466	3	2.83333
"Mia trelli... trelli oikogeneia (1965)"	168304	3	2.83333
"Miami (2017)"	181605	1	3
"Miami Blues (1990)"	5968	342	3.27924
"Miami Connection (1987)"	103813	56	3.1875
"Miami Exposé (1956)"	120755	1	2.5
"Miami Golem (1985)"	148158	1	2
"Miami Magma (2011)"	160299	2	1.5
"Miami Rhapsody (1995)"	278	1179	3.02248
"Miami Vice (2006)"	47044	1655	2.93656
"Miao Miao (2008)"	184325	1	2.5
"Michael (1924)"	47135	14	3.60714
"Michael (1996)"	1409	7151	3.0451
"Michael (2011)"	97423	26	3.53846
"Michael Bolton's Big, Sexy Valentine's Day Special (2017)"	168862	29	3
"Michael Che Matters (2016)"	166653	23	3.69565
"Michael Clayton (2007)"	55276	4149	3.71788
"Michael Collins (1996)"	991	2710	3.56993
"Michael Ian Black: Noted Expert (2016)"	169336	1	3
"Michael Jackson - Bad (1987)"	152171	24	3.14583
"Michael Jackson's Journey from Motown to Off the Wall (2016)"	151309	25	2.92
"Michael Jackson's This Is It (2009)"	72131	328	3.33384
"Michael Jackson's Thriller (1983)"	152173	162	3.71914
"Michael Jackson: Dangerous Tour (Bucharest, 1992) (1992)"	138024	4	4.125
"Michael Jackson: Life of a Superstar (2009)"	72321	13	2.76923
"Michael Jackson: Number Ones (2003)"	138026	10	3.45
"Michael Jackson: Video Greatest Hits - HIStory (1995)"	152216	2	3.5
"Michael Jordan to the Max (2000)"	4453	174	3.1408
"Michael Jordan: An American Hero (1999)"	140485	1	1
"Michael Laudrup - en Fodboldspiller"	130454	1	4
"Michael Madana Kamarajan (1990)"	179505	4	4.25
"Michael Moore Hates America (2004)"	191201	1	2
"Michael Moore in TrumpLand (2016)"	165539	38	2.67105
"Michael Shayne: Private Detective (1940)"	117708	1	3
"Michael the Brave (Mihai Viteazul) (1971)"	88959	4	3.75
"Michel Vaillant (2003)"	172273	5	3.1
"Michelle Wolf: Nice Lady (2017)"	187517	7	4.07143
"Michou d'Auber (2007)"	172837	2	3.25
"Mick Foley: Cheap Pops (2015)"	169562	1	3
"Mickey (1918)"	150964	5	2.4
"Mickey (2003)"	7452	3	3.16667
"Mickey and the Beanstalk (1947)"	181925	10	3
"Mickey and the Seal (1948)"	182133	4	3.5
"Mickey Blue Eyes (1999)"	2805	5542	2.85853
"Mickey Down Under (1948)"	182047	2	4
"Mickey in Arabia (1932)"	182145	1	2.5
"Mickey Mouse in Vietnam (1968)"	160866	2	3
"Mickey One (1965)"	82682	11	3.18182
"Mickey's Birthday Party (1942)"	181999	1	3
"Mickey's Christmas Carol (1983)"	136542	78	3.61538
"Mickey's Delayed Date (1947)"	181783	1	4
"Mickey's Gala Premier (1933)"	169000	4	2.875
"Mickey's Garden (1935)"	187299	1	3.5
"Mickey's Good Deed (1932)"	145176	9	3.16667
"Mickey's House of Villains (2001)"	174535	14	2.14286
"Mickey's Once Upon a Christmas (1999)"	72692	98	3.38776
"Mickey's Orphans (1931)"	145182	3	2
"Mickey's Polo Team (1936)"	145196	4	2.5
"Mickey's The Prince and the Pauper (1990)"	93208	59	3.25424
"Mickey's Trailer (1938)"	136596	26	3.55769
"Mickey's Twice Upon a Christmas (2004)"	87446	44	3.35227
"Mickey, Donald, Goofy: The Three Musketeers (2004)"	131092	56	3.39286
"Micki + Maude (1984)"	7220	95	2.77895
"Micky Flanagan: Live - Back In The Game Tour (2013)"	169650	2	2.25
"Micky Flanagan: Live - The Out Out Tour (2011)"	187805	2	4.5
"Mickybo and Me (2005)"	158571	6	3.91667
"Micmacs (Micmacs à tire-larigot) (2009)"	76173	626	3.65735
"Micro Men (2009)"	157675	7	3.07143
"Microbe et Gasoil (2015)"	139124	28	3.53571
"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)"	1111	1982	3.94627
"Microphone (2010)"	105474	4	3.625
"Microwave Massacre (1983)"	167538	5	2.2
"Mid-August Lunch (Pranzo di ferragosto) (2008)"	79467	45	3.55556
"Middle Age Crazy (1980)"	143217	1	3.5
"Middle Man (2016)"	170589	8	3.1875
"Middle Men (2009)"	80727	130	3.35
"Middle of Nowhere (2008)"	102152	18	3.05556
"Middle of Nowhere (2012)"	100038	13	3.42308
"Middle of the Night (1959)"	125513	1	3
"Middle of the World, The (O Caminho das Nuvens) (2003)"	103794	5	3.6
"Middle School: The Worst Years of My Life (2016)"	162604	32	2.90625
"Middle Sexes: Redefining He and She (2005)"	142244	3	2.5
"Midgets Vs. Mascots (2009)"	133820	1	2
"Midnight (1934)"	125225	2	1.5
"Midnight (1939)"	7578	101	3.76733
"Midnight (1982)"	125329	1	2.5
"Midnight (Primeiro Dia, O) (1998)"	7622	12	3.25
"Midnight Bayou (2009)"	70839	9	2.72222
"Midnight Chronicles (2009)"	111785	3	2
"Midnight Clear (2006)"	107215	7	3
"Midnight Clear, A (1992)"	7025	442	3.71946
"Midnight Cowboy (1969)"	1952	7429	3.96554
"Midnight Crossing (1988)"	124819	1	1
"Midnight Dancers (Sibak) (1994)"	794	109	3.36239
"Midnight Diner (2014)"	169786	6	3.75
"Midnight Express (1978)"	3498	3428	3.89104
"Midnight FM (2010)"	144444	13	3.92308
"Midnight in a Toy Shop (1930)"	182253	1	2.5
"Midnight in Paris (2011)"	86882	6433	3.79364
"Midnight in the Garden of Good and Evil (1997)"	1711	5227	3.25818
"Midnight Lace (1960)"	39786	22	3.36364
"Midnight Madness (1980)"	4335	101	3.19307
"Midnight Man (1997)"	97919	2	2.75
"Midnight Manhunt (1945)"	147907	1	2
"Midnight Mary (1933)"	121594	4	3.625
"Midnight Masquerade (2014)"	158821	4	3.75
"Midnight Meat Train, The (2008)"	60941	430	3.01977
"Midnight Movie (2008)"	93948	14	3.21429
"Midnight Movies: From the Margin to the Mainstream (2005)"	84805	11	3.72727
"Midnight Ride (1990)"	130814	1	2.5
"Midnight Run (1988)"	3104	5812	3.80024
"Midnight Runners (2017)"	189461	5	3.4
"Midnight Son (2011)"	162276	4	2.25
"Midnight Special (2015)"	130576	644	3.28416
"Midnight Stallion (2013)"	130898	1	4
"Midnight Sun (2006)"	149420	1	4
"Midnight Sun (2014)"	138448	2	4
"Midnight Sun (2018)"	185385	28	2.89286
"Midnight's Children (2012)"	100385	11	2.68182
"Midnighters (2018)"	191357	1	3.5
"Midori (1992)"	140795	11	3.72727
"Midsummer (Midsommer) (2003)"	109053	2	3
"Midsummer Night's Dream, A (1935)"	7057	135	3.21111
"Midsummer Night's Dream, A (1968)"	91442	8	2.8125
"Midsummer Night's Party, A (Midsummer of Love, A) (Sommaren med Göran) (2009)"	99400	9	2.22222
"Midsummer Night's Sex Comedy, A (1982)"	6100	509	3.31532
"Midsummer's Equation (2013)"	189907	3	3.5
"Midway (1976)"	4916	573	3.54799
"Midway to Heaven (2011)"	140170	3	3.16667
"Między nami dobrze jest (2014)"	175915	1	4
"Miehen tie (1940)"	98007	2	2.25
"Miesten välisiä keskusteluja (2013)"	163537	1	3
"Miffo (2003)"	107584	11	2.81818
"Mifune's Last Song (Mifunes sidste sang) (1999)"	3320	442	3.54299
"Mifune: The Last Samurai (2016)"	171327	9	3.44444
"Mighty Aphrodite (1995)"	52	10394	3.53319
"Mighty Ducks, The (1992)"	2082	5480	2.90502
"Mighty Heart, A (2007)"	53921	305	3.2459
"Mighty Jack (1987)"	172995	1	4
"Mighty Joe Young (1949)"	2430	1021	3.09745
"Mighty Joe Young (1998)"	2429	1721	2.7821
"Mighty Macs, The (2009)"	94748	12	3.125
"Mighty Morphin Power Rangers: The Movie (1995)"	181	2999	1.986
"Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977)"	2602	61	2.64754
"Mighty Quinn, The (1989)"	4206	228	3.13377
"Mighty Uke (2010)"	103877	2	3
"Mighty Wind, A (2003)"	6296	3528	3.66213
"Mighty, The (1998)"	2310	1025	3.60049
"Miguel and William (Miguel y William) (2007)"	101470	3	3
"Miguel San Miguel (2012)"	170064	2	2.75
"Mikado, The (1939)"	96545	11	3.04545
"Mike & Dave Need Wedding Dates (2016)"	160567	489	3.23313
"Mike Bassett: England Manager (2001)"	74683	39	3.67949
"Mike Birbiglia: My Girlfriend's Boyfriend (2013)"	128912	37	3.78378
"Mike Birbiglia: Thank God for Jokes (2017)"	175593	14	3.67857
"Mike Birbiglia: What I Should Have Said Was Nothing (2008)"	128918	24	3.66667
"Mike Boy (2017)"	177303	1	4
"Mike Epps: Don't Take It Personal (2015)"	169614	1	3
"Mike Tyson:  Undisputed Truth (2013)"	107380	20	3.475
"Mike's Murder (1984)"	2945	149	2.7953
"Mike's New Car (2002)"	88345	249	3.47791
"Mikey (1992)"	133826	6	2.25
"Mikey and Nicky (1976)"	31107	52	3.35577
"Mikhaylo Lomonosov (1986)"	186269	2	3.75
"Mikra Anglia (2013)"	111762	27	3.42593
"Milagro Beanfield War (1988)"	4523	534	3.64607
"Milarepa (2006)"	99895	5	3.1
"Mildred Pierce (1945)"	2612	1236	3.93406
"Mildred Pierce (2011)"	86487	208	3.67308
"Mile 22 (2018)"	192551	1	1.5
"Mile... Mile & a Half (2013)"	111755	12	3.54167
"Miles (2016)"	170625	15	2.73333
"Miles Ahead (2016)"	152057	60	3.09167
"Miles Electric - A Different Kind Of Blue (2004)"	157999	1	4
"Miles from Home (1988)"	190981	1	3.5
"Milestones (1975)"	162570	4	3.125
"Milf (2010)"	135933	15	2.36667
"Mili (2015)"	188849	1	3
"Military Intelligence and You! (2006)"	187135	1	3
"Milius (2013)"	108043	44	3.47727
"Milk (1998)"	167604	4	3.375
"Milk (2008)"	63876	4137	3.75755
"Milk and Honey (2003)"	32294	10	2.5
"Milk Money (1994)"	276	5738	2.98214
"Milk of Sorrow, The (Teta asustada, La) (2009)"	73270	59	3.27966
"Milk? (2012)"	140263	2	3.75
"Milka - A Film About Taboos (Milka - elokuva tabuista) (1980)"	79882	9	3.44444
"Milky Way (Tejút) (2007)"	91246	4	3.5
"Milky Way, The (1936)"	104969	9	2.83333
"Milky Way, The (Voie lactée, La) (1969)"	31188	51	3.40196
"Mill and the Cross, The (2011)"	91952	32	3.09375
"Mill of the Stone Women (1960)"	151433	7	3.07143
"Mille bolle blu (1993)"	856	59	3.35593
"Millennium (1989)"	4625	376	2.75532
"Millennium Actress (Sennen joyû) (2001)"	6713	797	3.82497
"Millennium Mambo (2001)"	27469	32	3.71875
"Miller's Crossing (1990)"	1245	7053	3.95874
"Millhaven (2010)"	91187	2	3.5
"Millhouse (1971)"	166633	2	3.5
"Millie (1931)"	114898	4	2.75
"Milling the Militants (1913)"	170721	1	2.5
"Million Dollar Arm (2014)"	111795	187	3.41176
"Million Dollar Baby (2004)"	30707	15089	3.83329
"Million Dollar Crocodile (2012)"	145232	1	3.5
"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)"	2031	274	2.61679
"Million Dollar Hotel, The (2001)"	4146	584	2.92209
"Million Dollar Legs (1932)"	91073	10	3.05
"Million Dollar Mermaid (1952)"	81646	5	3
"Million Dollar Mystery (1987)"	4134	24	2.47917
"Million to Juan, A (1994)"	8843	35	2.42857
"Million, Le (Million, The) (1931)"	71189	31	3.64516
"Millionaire Dogs (1999)"	189807	1	3
"Millionaire for Christy, A (Golden Goose) (No Room for the Groom) (1951)"	103406	1	3
"Millionaire: A Major Fraud (2003)"	184527	1	3.5
"Millionaires Express (1986)"	135206	7	3.57143
"Millionen (2014)"	182333	1	1.5
"Millions (2004)"	27790	1153	3.58933
"Millions Game, The (Das Millionenspiel)"	79607	8	3.5
"Millions Like Us (1943)"	123549	1	2
"Millipilleri (1966)"	155587	1	3
"Milosc (2012)"	133596	2	2.75
"Milton Glaser: To Inform & Delight (2008)"	144742	1	5
"Milton's Secret (2016)"	170036	1	3
"Milwaukee, Minnesota (2003)"	27484	4	3
"Mimesis (2011)"	124334	4	3.125
"Mimic (1997)"	1603	3438	2.78883
"Mimic 2 (2001)"	27327	72	2.20833
"Mimic: Sentinel (2003)"	46613	47	2.44681
"Mimino (1977)"	102602	134	3.87687
"Mimosas (2016)"	182695	1	1
"Min and Bill (1930)"	49371	8	3.125
"Min så kallade pappa (2014)"	127957	2	3.5
"Mina Tannenbaum (1994)"	1163	251	3.3745
"Minamata: The Victims and Their World (Minamata: Kanja-san to sono sekai) (1971)"	103296	1	3.5
"Minbo: the Gentle Art of Japanese Extortion (1992)"	159704	2	4
"Mind Blown (2016)"	175563	2	1.75
"Mind Game (2004)"	47404	255	3.83137
"Mind Meld: Secrets Behind the Voyage of a Lifetime (2001)"	140353	4	3
"Mind of Mr. Soames, The (1970)"	112247	4	3.375
"Mind Reader, The (1933)"	100591	3	3.16667
"Mind Ripper (1995)"	188239	2	2.25
"Mind the Gap (2004)"	174995	1	1
"Mindfulness and Murder (2011)"	174577	2	3.75
"Mindhorn (2017)"	171881	58	3
"Mindhunters (2004)"	8369	867	3.0917
"Minding the Gap (2018)"	192109	1	0.5
"Mindscape of Alan Moore, The (2003)"	68128	11	3.36364
"Mindwalk (1990)"	7002	97	3.60309
"Mindwarp (1992)"	69451	16	3.1875
"Mine (2009)"	132161	4	4.25
"Mine (2016)"	168884	26	3.28846
"Mine Games (2012)"	115244	15	2.56667
"Mine Own Executioner (1947)"	121911	1	3.5
"Mine, The (2012)"	115242	7	1.71429
"Minecraft: The Story of Mojang (2012)"	99180	16	3.75
"Mingus: Charles Mingus 1968 (1968)"	158005	1	4
"Minha Mãe é Uma Peça 2 (2016)"	168224	10	3.4
"Mini's First Time (2006)"	170993	12	3
"Minimalism: A Documentary About the Important Things (2016)"	160559	57	3.40351
"Minion, The (1998)"	73121	2	3
"Minions (2015)"	135887	2145	3.11562
"Minions: Banana (2010)"	175469	17	2.76471
"Minions: Binky Nelson Unpacified (2015)"	171615	1	3.5
"Minions: Orientation Day (2010)"	175787	8	2.4375
"Ministry of Fear (1944)"	25904	107	3.45327
"Minnesota Clay (1964)"	177665	1	1.5
"Minnie and Moskowitz (1971)"	3283	120	3.40833
"Minnie the Moocher (1932)"	186341	8	3.6875
"Minor Details (2009)"	164857	3	3.5
"Minority Report (2002)"	5445	33015	3.67834
"Minotaur (2006)"	141108	2	1.5
"Minus Man, The (1999)"	2844	591	3.08122
"Minuscule: Valley of the Lost Ants (Minuscule - La vallée des fourmis perdues) (2013)"	111993	39	3.25641
"Minutemen (2008)"	143035	26	2.59615
"Minutes Past Midnight (2016)"	179399	1	1
"Mio cognato (2003)"	166956	1	2
"Mio in the Land of Faraway (Mio min Mio) (1987)"	107658	15	3.13333
"Mio papà (2014)"	157857	2	3.75
"Mira (1971)"	154518	2	2
"Miracle (2004)"	7263	2425	3.75526
"Miracle at Oxford (True Blue) (1996)"	91271	3	3.33333
"Miracle at St. Anna (2008)"	61991	136	3.01838
